study_id,Comparison#,Author,Year publication,Journal,Title,Author Affiliation,Country,Continent,Developed,Development,Latitude,Publisher,Study type,In Seufert,In Badgley,In de Ponti,Crop species,Crop type,Duration of study,Research project,Study site,Y_coord,X_coord,year-org,year-conv,DataThief used,Perennial,Legume,Comparability of system,Drought,Time since conversion,Conv system type,Org system type,Conv yield comparability,BMP,Multi crop,Rotations,non food rotation,Org fertilizer type,Green manure org,Animal manure org,N input,N inputs include all inputs,Org N input kg/ha,Conv N input kg/ha,P input,Org P input kg/ha,Conv P input kg/ha,Irrigation,Tillage,GDD,Moisture,Soil carbon,Soil pH,Soil pH source,Yield unit,Data location,Conv treatment,Organic treatment,Variance across year,Lajeunesse method used,mean_ctrl,SD_ctrl,N_ctrl,mean_trt,SD_trt,N_trt,lnRR,var lnRR
62,614,Lo Scalzo et al.,2008,Conference proceeding ,Organic vs. Conventional Field Trials: the Effect on Cauliflower,"National Consil for Agricultural Research, Italy",Italy,Europe,yes,very high,temperate,grey,experimental,no,no,yes,cauliflower,vegetables,medium,NA,Research Unit for Horticulture (ORA) of National Council for Agricultural Research (CRA),NA,NA,2006-2007,2006-2007,no,annual,non-legume,comparable,no,young,commercial,org stand,comparable,yes,both mono,similar,no,animal,no,yes,similar,yes,150,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t/ha,from author,conv,org,no,no,9.806666667,2.188066117,3,13.48666667,1.051871348,3,0.318639117,0.018621877
62,615,Lo Scalzo et al.,2008,Conference proceeding ,Organic vs. Conventional Field Trials: the Effect on Cauliflower,"National Consil for Agricultural Research, Italy",Italy,Europe,yes,very high,temperate,grey,experimental,no,no,yes,cauliflower,vegetables,medium,NA,Research Unit for Horticulture (ORA) of National Council for Agricultural Research (CRA),NA,NA,2003-2004,2003-2004,no,annual,non-legume,comparable,no,young,commercial,org stand,comparable,yes,both mono,similar,no,animal,no,yes,similar,yes,150,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t/ha,from author,conv,org,no,no,27.76666667,1.795364401,3,20.03333333,0.219620885,3,-0.326438708,0.001433655
62,616,Lo Scalzo et al.,2008,Conference proceeding ,Organic vs. Conventional Field Trials: the Effect on Cauliflower,"National Consil for Agricultural Research, Italy",Italy,Europe,yes,very high,temperate,grey,experimental,no,no,yes,cauliflower,vegetables,medium,NA,Research Unit for Horticulture (ORA) of National Council for Agricultural Research (CRA),NA,NA,2003-2004,2003-2004,no,annual,non-legume,comparable,no,young,commercial,org stand,comparable,yes,both mono,similar,no,animal,no,yes,similar,yes,150,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t/ha,from author,conv,org,no,no,28.71333333,3.405148063,3,28.77,5.878375626,3,0.001971587,0.018603933
62,617,Lo Scalzo et al.,2008,Conference proceeding ,Organic vs. Conventional Field Trials: the Effect on Cauliflower,"National Consil for Agricultural Research, Italy",Italy,Europe,yes,very high,temperate,grey,experimental,no,no,yes,cauliflower,vegetables,medium,NA,Research Unit for Horticulture (ORA) of National Council for Agricultural Research (CRA),NA,NA,2005-2006,2005-2006,no,annual,non-legume,comparable,no,young,commercial,org stand,comparable,yes,both mono,similar,no,animal,no,yes,similar,yes,150,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t/ha,from author,conv,org,no,no,9.026666667,1.313938101,3,9.043333333,0.400666112,3,0.001844679,0.007717064
62,618,Lo Scalzo et al.,2008,Conference proceeding ,Organic vs. Conventional Field Trials: the Effect on Cauliflower,"National Consil for Agricultural Research, Italy",Italy,Europe,yes,very high,temperate,grey,experimental,no,no,yes,cauliflower,vegetables,medium,NA,Research Unit for Horticulture (ORA) of National Council for Agricultural Research (CRA),NA,NA,2005-2006,2005-2006,no,annual,non-legume,comparable,no,young,commercial,org stand,comparable,yes,both mono,similar,no,animal,no,yes,similar,yes,150,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t/ha,from author,conv,org,no,no,3.966666667,1.262114628,3,2.303333333,0.660782365,3,-0.543568763,0.061179757
62,619,Lo Scalzo et al.,2008,Conference proceeding ,Organic vs. Conventional Field Trials: the Effect on Cauliflower,"National Consil for Agricultural Research, Italy",Italy,Europe,yes,very high,temperate,grey,experimental,no,no,yes,cauliflower,vegetables,medium,NA,Research Unit for Horticulture (ORA) of National Council for Agricultural Research (CRA),NA,NA,2006-2007,2006-2007,no,annual,non-legume,comparable,no,young,commercial,org stand,comparable,yes,both mono,similar,no,animal,no,yes,similar,yes,150,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t/ha,from author,conv,org,no,no,12.8,1.079490621,3,13.55,1.263685087,3,0.056941376,0.005270007
68,685,Mader et al.,2002,"Science 296, 1694-1697",Soil fertility and biodiversity in organic farming,Research Institute of Organic Agriculture (FiBL),Switzerland,Europe,yes,very high,temperate,journal,experimental,yes,yes,yes,potato,roots & tubers,long,"DOK trials, 1978-1998","Therwil near Basel, Switzerland",47.5,7.55,1996,1996,yes,annual,non-legume,comparable,no,recent,commercial,org stand,comparable,yes,both mono,similar,both,animal,no,yes,similar,yes,93,125,more conv,28,42,no,standard,high,high,high,neutral,paper,t/ha,Author,Conmin,Bioorg,no,no,56.92,3.51,4,34.78,3.02,4,-0.492604264,0.002835586
68,686,Mader et al.,2002,"Science 296, 1694-1697",Soil fertility and biodiversity in organic farming,Research Institute of Organic Agriculture (FiBL),Switzerland,Europe,yes,very high,temperate,journal,experimental,yes,yes,yes,wheat,cereals,long,"DOK trials, 1978-1998","Therwil near Basel, Switzerland",47.5,7.55,1996,1996,yes,annual,non-legume,comparable,no,recent,commercial,org stand,comparable,yes,both mono,similar,both,animal,no,yes,similar,yes,93,125,more conv,28,42,no,standard,high,high,high,neutral,paper,t/ha,Author,Conmin,Bioorg,no,no,5.32,0.072,4,4.82,0.255,4,-0.098699375,0.000745514
68,687,Mader et al.,2002,"Science 296, 1694-1697",Soil fertility and biodiversity in organic farming,Research Institute of Organic Agriculture (FiBL),Switzerland,Europe,yes,very high,temperate,journal,experimental,yes,yes,yes,wheat,cereals,long,"DOK trials, 1978-1998","Therwil near Basel, Switzerland",47.5,7.55,1992,1992,yes,annual,non-legume,comparable,no,recent,commercial,org stand,comparable,yes,both mono,similar,both,animal,no,yes,similar,yes,93,125,more conv,28,42,no,standard,high,high,high,neutral,paper,t/ha,Author,Conmin,Bioorg,no,no,5.43,0.309,4,3.78,0.156,4,-0.362215124,0.001235375
68,688,Mader et al.,2002,"Science 296, 1694-1697",Soil fertility and biodiversity in organic farming,Research Institute of Organic Agriculture (FiBL),Switzerland,Europe,yes,very high,temperate,journal,experimental,yes,yes,yes,wheat,cereals,long,"DOK trials, 1978-1998","Therwil near Basel, Switzerland",47.5,7.55,1993,1993,yes,annual,non-legume,comparable,no,recent,commercial,org stand,comparable,yes,both mono,similar,both,animal,no,yes,similar,yes,93,125,more conv,28,42,no,standard,high,high,high,neutral,paper,t/ha,Author,Conmin,Bioorg,no,no,5.02,0.371,4,4.12,0.417,4,-0.19757677,0.003926512
68,689,Mader et al.,2002,"Science 296, 1694-1697",Soil fertility and biodiversity in organic farming,Research Institute of Organic Agriculture (FiBL),Switzerland,Europe,yes,very high,temperate,journal,experimental,yes,yes,yes,wheat,cereals,long,"DOK trials, 1978-1998","Therwil near Basel, Switzerland",47.5,7.55,1995,1995,yes,annual,non-legume,comparable,no,recent,commercial,org stand,comparable,yes,both mono,similar,both,animal,no,yes,similar,yes,93,125,more conv,28,42,no,standard,high,high,high,neutral,paper,t/ha,Author,Conmin,Bioorg,no,no,3.86,1.028,4,3.55,0.329,4,-0.08371958,0.019878964
68,690,Mader et al.,2002,"Science 296, 1694-1697",Soil fertility and biodiversity in organic farming,Research Institute of Organic Agriculture (FiBL),Switzerland,Europe,yes,very high,temperate,journal,experimental,yes,yes,yes,wheat,cereals,long,"DOK trials, 1978-1998","Therwil near Basel, Switzerland",47.5,7.55,1993,1993,yes,annual,non-legume,comparable,no,recent,commercial,biodynamic,comparable,yes,both mono,similar,both,animal,no,yes,more conv,yes,99,149,more conv,24,43,no,standard,high,high,high,neutral,paper,t/ha,Author,Convfym,Biodyn,no,no,4.73,0.677,4,3.89,0.632,4,-0.195516045,0.011720427
68,691,Mader et al.,2002,"Science 296, 1694-1697",Soil fertility and biodiversity in organic farming,Research Institute of Organic Agriculture (FiBL),Switzerland,Europe,yes,very high,temperate,journal,experimental,yes,yes,yes,wheat,cereals,long,"DOK trials, 1978-1998","Therwil near Basel, Switzerland",47.5,7.55,1995,1995,yes,annual,non-legume,comparable,no,recent,commercial,biodynamic,comparable,yes,both mono,similar,both,animal,no,yes,more conv,yes,99,149,more conv,24,43,no,standard,high,high,high,neutral,paper,t/ha,Author,Convfym,Biodyn,no,no,4.16,0.136,4,3.4,0.356,4,-0.201739643,0.003008027
68,692,Mader et al.,2002,"Science 296, 1694-1697",Soil fertility and biodiversity in organic farming,Research Institute of Organic Agriculture (FiBL),Switzerland,Europe,yes,very high,temperate,journal,experimental,yes,yes,yes,wheat,cereals,long,"DOK trials, 1978-1998","Therwil near Basel, Switzerland",47.5,7.55,1996,1996,yes,annual,non-legume,comparable,no,recent,commercial,biodynamic,comparable,yes,both mono,similar,both,animal,no,yes,more conv,yes,99,149,more conv,24,43,no,standard,high,high,high,neutral,paper,t/ha,Author,Convfym,Biodyn,no,no,4.94,0.141,4,4.92,0.252,4,-0.004056801,0.000859528
68,693,Mader et al.,2002,"Science 296, 1694-1697",Soil fertility and biodiversity in organic farming,Research Institute of Organic Agriculture (FiBL),Switzerland,Europe,yes,very high,temperate,journal,experimental,yes,yes,yes,potato,roots & tubers,long,"DOK trials, 1978-1998","Therwil near Basel, Switzerland",47.5,7.55,1992,1992,yes,annual,non-legume,comparable,no,recent,commercial,org stand,comparable,yes,both mono,similar,both,animal,no,yes,similar,yes,93,125,more conv,28,42,no,standard,high,high,high,neutral,paper,t/ha,Author,Conmin,Bioorg,no,no,34.32,2.369,4,30.01,2.33,4,-0.134197615,0.002698198
68,694,Mader et al.,2002,"Science 296, 1694-1697",Soil fertility and biodiversity in organic farming,Research Institute of Organic Agriculture (FiBL),Switzerland,Europe,yes,very high,temperate,journal,experimental,yes,yes,yes,potato,roots & tubers,long,"DOK trials, 1978-1998","Therwil near Basel, Switzerland",47.5,7.55,1995,1995,yes,annual,non-legume,comparable,no,recent,commercial,org stand,comparable,yes,both mono,similar,both,animal,no,yes,similar,yes,93,125,more conv,28,42,no,standard,high,high,high,neutral,paper,t/ha,Author,Conmin,Bioorg,no,no,57.61,0.864,4,29.76,2.557,4,-0.660530954,0.001901822
68,695,Mader et al.,2002,"Science 296, 1694-1697",Soil fertility and biodiversity in organic farming,Research Institute of Organic Agriculture (FiBL),Switzerland,Europe,yes,very high,temperate,journal,experimental,yes,yes,yes,potato,roots & tubers,long,"DOK trials, 1978-1998","Therwil near Basel, Switzerland",47.5,7.55,1992,1992,yes,annual,non-legume,comparable,no,recent,commercial,biodynamic,comparable,yes,both mono,similar,both,animal,no,yes,more conv,yes,99,149,more conv,24,43,no,standard,high,high,high,neutral,paper,t/ha,Author,Convfym,Biodyn,no,no,38.18,2.878,4,28.73,0.429,4,-0.284369945,0.00147627
68,696,Mader et al.,2002,"Science 296, 1694-1697",Soil fertility and biodiversity in organic farming,Research Institute of Organic Agriculture (FiBL),Switzerland,Europe,yes,very high,temperate,journal,experimental,yes,yes,yes,potato,roots & tubers,long,"DOK trials, 1978-1998","Therwil near Basel, Switzerland",47.5,7.55,1995,1995,yes,annual,non-legume,comparable,no,recent,commercial,biodynamic,comparable,yes,both mono,similar,both,animal,no,yes,more conv,yes,99,149,more conv,24,43,no,standard,high,high,high,neutral,paper,t/ha,Author,Convfym,Biodyn,no,no,56.58,2.254,4,29.14,2.856,4,-0.663543765,0.002798225
68,697,Mader et al.,2002,"Science 296, 1694-1697",Soil fertility and biodiversity in organic farming,Research Institute of Organic Agriculture (FiBL),Switzerland,Europe,yes,very high,temperate,journal,experimental,yes,yes,yes,potato,roots & tubers,long,"DOK trials, 1978-1998","Therwil near Basel, Switzerland",47.5,7.55,1996,1996,yes,annual,non-legume,comparable,no,recent,commercial,biodynamic,comparable,yes,both mono,similar,both,animal,no,yes,more conv,yes,99,149,more conv,24,43,no,standard,high,high,high,neutral,paper,t/ha,Author,Convfym,Biodyn,no,no,57.28,2.035,4,35.88,2.948,4,-0.467771485,0.002003226
68,698,Mader et al.,2002,"Science 296, 1694-1697",Soil fertility and biodiversity in organic farming,Research Institute of Organic Agriculture (FiBL),Switzerland,Europe,yes,very high,temperate,journal,experimental,yes,yes,yes,wheat,cereals,long,"DOK trials, 1978-1998","Therwil near Basel, Switzerland",47.5,7.55,1992,1992,yes,annual,non-legume,comparable,no,recent,commercial,biodynamic,comparable,yes,both mono,similar,both,animal,no,yes,more conv,yes,99,149,more conv,24,43,no,standard,high,high,high,neutral,paper,t/ha,Author,Convfym,Biodyn,no,no,5.13,0.117,4,4.23,0.131,4,-0.192903666,0.000369814
68,699,Mader et al.,2002,"Science 296, 1694-1697",Soil fertility and biodiversity in organic farming,Research Institute of Organic Agriculture (FiBL),Switzerland,Europe,yes,very high,temperate,journal,experimental,yes,yes,yes,wheat,cereals,long,"DOK trials, 1978-1998","Therwil near Basel, Switzerland",47.5,7.55,1998,1998,yes,annual,non-legume,comparable,no,recent,commercial,biodynamic,comparable,yes,both mono,similar,both,animal,no,yes,more conv,yes,99,149,more conv,24,43,no,standard,high,high,high,neutral,paper,t/ha,Author,Convfym,Biodyn,no,no,4.43,0.183,4,3.92,0.302,4,-0.12230793,0.001910435
68,700,Mader et al.,2002,"Science 296, 1694-1697",Soil fertility and biodiversity in organic farming,Research Institute of Organic Agriculture (FiBL),Switzerland,Europe,yes,very high,temperate,journal,experimental,yes,yes,yes,wheat,cereals,long,"DOK trials, 1978-1998","Therwil near Basel, Switzerland",47.5,7.55,1997,1997,yes,annual,non-legume,comparable,no,recent,commercial,org stand,comparable,yes,both mono,similar,both,animal,no,yes,similar,yes,93,125,more conv,28,42,no,standard,high,high,high,neutral,paper,t/ha,Author,Conmin,Bioorg,no,no,4.68,0.356,4,4.42,0.19,4,-0.057158414,0.001908558
68,701,Mader et al.,2002,"Science 296, 1694-1697",Soil fertility and biodiversity in organic farming,Research Institute of Organic Agriculture (FiBL),Switzerland,Europe,yes,very high,temperate,journal,experimental,yes,yes,yes,wheat,cereals,long,"DOK trials, 1978-1998","Therwil near Basel, Switzerland",47.5,7.55,1998,1998,yes,annual,non-legume,comparable,no,recent,commercial,org stand,comparable,yes,both mono,similar,both,animal,no,yes,similar,yes,93,125,more conv,28,42,no,standard,high,high,high,neutral,paper,t/ha,Author,Conmin,Bioorg,no,no,4.32,0.346,4,3.96,0.318,4,-0.087011377,0.00321585
68,702,Mader et al.,2002,"Science 296, 1694-1697",Soil fertility and biodiversity in organic farming,Research Institute of Organic Agriculture (FiBL),Switzerland,Europe,yes,very high,temperate,journal,experimental,yes,yes,yes,wheat,cereals,long,"DOK trials, 1978-1998","Therwil near Basel, Switzerland",47.5,7.55,1997,1997,yes,annual,non-legume,comparable,no,recent,commercial,biodynamic,comparable,yes,both mono,similar,both,animal,no,yes,more conv,yes,99,149,more conv,24,43,no,standard,high,high,high,neutral,paper,t/ha,Author,Convfym,Biodyn,no,no,4.33,0.317,4,4.24,0.518,4,-0.021004273,0.005071298
69,703,Maggio et al.,2008,European Journal of Agronomy ,Potato yield and metabolic profiling under conventional and organic farming,"Department of Agricultural Engineering and Agronomy, University of Naples Federico II, Via Universit`a 100, 80055 Portici (NA), Italy",Italy,Europe,yes,very high,temperate,journal,experimental,no,no,yes,potato,roots & tubers,short,experimental station,Naples University,NA,NA,2003,2003,no,annual,non-legume,comparable,no,young,commercial,org stand,comparable,NA,both mono,similar,no,mix,yes,yes,similar,yes,100,100,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,t/ha,from author,conv,org,no,no,19.6,6.87,54,15.7,5.62,54,-0.221868854,0.004648038
74,725,Mazzoncini et al.,2006,"Aspects of Applied Biology 79, 125-129",Sunflower under conventional and organic farming systems : results from a long term experiment in Central Italy,CIRAA E. Avanzi University of Pisa,Italy,Europe,yes,very high,temperate,journal,experimental,yes,no,yes,sunflower,oil crops,short,MASCOT experiment,"Interdepartmental Centre for Agro-environmental Research Enrico Avanzi (CIRAA), University of Pisa",43.67,10.32,2003,2003,no,annual,non-legume,comparable,no,recent,commercial,org stand,higher,no,both mono,similar,no,mix,yes,no,similar,yes,130,124,more conv,30,96,no,NA,high,high,high,strong alkaline,paper,t/ha,Tab. 3,conv,org,no,no,2.3,0.93,9,1.9,0.91,9,-0.191055237,0.043654194
74,726,Mazzoncini et al.,2006,"Aspects of Applied Biology 79, 125-129",Sunflower under conventional and organic farming systems : results from a long term experiment in Central Italy,CIRAA E. Avanzi University of Pisa,Italy,Europe,yes,very high,temperate,journal,experimental,yes,no,yes,sunflower,oil crops,short,MASCOT experiment,"Interdepartmental Centre for Agro-environmental Research Enrico Avanzi (CIRAA), University of Pisa",43.67,10.32,2004,2004,no,annual,non-legume,comparable,no,recent,commercial,org stand,higher,no,both mono,similar,no,mix,yes,no,similar,yes,130,124,more conv,30,96,no,NA,high,high,high,strong alkaline,paper,t/ha,Tab. 3,conv,org,no,no,3.9,1.02,9,0.26,0.0646966,9,-2.708050201,0.01448003
74,727,Mazzoncini et al.,2006,"Aspects of Applied Biology 79, 125-129",Sunflower under conventional and organic farming systems : results from a long term experiment in Central Italy,CIRAA E. Avanzi University of Pisa,Italy,Europe,yes,very high,temperate,journal,experimental,yes,no,yes,sunflower,oil crops,short,MASCOT experiment,"Interdepartmental Centre for Agro-environmental Research Enrico Avanzi (CIRAA), University of Pisa",43.67,10.32,2002,2002,no,annual,non-legume,comparable,no,recent,commercial,org stand,higher,no,both mono,similar,no,mix,yes,no,similar,yes,130,124,more conv,30,96,no,NA,high,high,high,strong alkaline,paper,t/ha,Tab. 3,conv,org,no,no,5.8,1.1,6,3.4,0.84,6,-0.534082486,0.016167858
77,732,Oplanic et al. ,2009,"Journal of Food, Agriculture & Environment",Profitability of leek (Allium porrum L.) in three production systems,"Institute of Agriculture and Tourism Pore_?, Carla Huguesa 8, CR-52 440 Pore_?",Croatia,Europe,yes,very high,temperate,journal,experimental,no,no,yes,leek,vegetables,short,NA,Svica,44.87,-15.18,2008,2008,yes,annual,non-legume,comparable,no,young,commercial,org stand,comparable,yes,both mono,similar,no,animal,no,yes,more conv,yes,120,196,NA,NA,NA,NA,NA,NA,NA,NA,neutral,paper,t/ha,fig. 2,integrated,org,no,yes,23.8,4.156921938,3,13.9,2.424871131,3,-0.488664052,0.034985812
